from_totally_fake_account,month,total_monthly_spent
11729,8,1919.79
11729,9,2156.5
11729,10,2240.54
11729,11,3283.34
11729,12,2144.05
11734,1,1740.46
11734,2,1851.64
11734,3,2060.2599999999998
11734,4,1834.48
11734,5,1882.75
11734,6,1524.66
11734,7,1580.1100000000001
11734,8,1603.8200000000002
11734,9,1693.76
11734,10,1769.5800000000002
11734,11,1874.36
11734,12,2385.5299999999997
11742,1,2118.4100000000003
11742,2,2583.16
11742,3,2738.44
11742,4,1749.76
11742,5,1973.36
11742,6,2465.82
11742,7,2667.35
11742,8,658.22
11742,9,2390.04
11742,10,2437.92
11742,11,3115.86
11742,12,3172.64
11755,1,1297.1200000000001
11755,2,1168.78
11755,3,1724.07
11755,4,1476.7
11755,5,1354.91
11755,6,1452.19
11755,7,1544.84
11755,8,1353.12
11755,9,1673.71
11755,10,2046.9
11755,11,1469.83
11755,12,2179.07
11756,1,2558.85
11756,2,2513.13
11756,3,3125.88
11756,4,2930.79
11756,5,2174.11
11756,6,2256.3900000000003
11756,7,2976.69
11756,8,2980.22
11756,9,3379.65
11756,10,2886.61
11756,11,2867.9
11756,12,3157.1
11762,1,1346.73
11762,2,1679.55
11762,3,1609.12
11762,4,1593.65
11762,5,1265.12
11762,6,1325.34
11762,7,1607.13
11762,8,1422.23
11762,9,1327.41
11762,10,1620.14
11762,11,1577.7
11762,12,1762.8
11765,1,1429.14
11765,2,1234.25
11765,3,1399.0
11765,4,1368.52
11765,5,1330.6
11765,6,1513.48
11765,7,1667.42
11765,8,1456.13
11765,9,1225.46
11765,10,1425.44
11765,11,1535.98
11765,12,1753.36
11786,1,1068.97
11786,2,989.35
11786,3,1434.71
11786,4,1213.8
11786,5,1386.23
11786,6,1072.6
11786,7,1314.04
11786,8,1249.99
11786,9,1366.9
11786,10,1050.64
11786,11,1365.5
11786,12,1379.63
11813,1,1005.6899999999999
11813,2,965.74
11813,3,1059.57
11813,4,983.23
11813,5,1085.08
11813,6,965.56
11813,7,1009.21
11813,8,1013.13
11813,9,1050.96
11813,10,1006.25
11813,11,1039.61
11813,12,1209.26
11821,1,2137.7599999999998
11821,2,1734.5
11821,3,1915.72
11821,4,1982.56
11821,5,2675.2400000000002
11821,6,1808.25
11821,7,1838.04
11821,8,2026.79
11821,9,2441.84
11821,10,1899.9
11821,11,1846.93
11821,12,2418.71
11822,1,2440.71
11822,2,1958.1200000000001
11822,3,2727.08
11822,4,3426.52
11822,5,1810.35
11822,6,2032.25
11822,7,3002.27
11822,8,2847.49
11822,9,2844.77
11822,10,3434.79
11822,11,2164.17
11822,12,2474.72
11823,1,1197.51
11823,2,1146.18
11823,3,1781.58
11823,4,1503.21
11823,5,1555.32
11823,6,1542.09
11823,7,1525.68
11823,8,1324.58
11823,9,1434.11
11823,10,1511.83
11823,11,1218.66
11823,12,1882.66
11827,1,2493.0
11827,2,2610.42
11827,3,2663.54
11827,4,2247.99
11827,5,2841.76
11827,6,2705.05
11827,7,2471.0
11827,8,2722.12
11827,9,2604.2999999999997
11827,10,2534.47
11827,11,2202.19
11827,12,3588.9300000000003
11872,1,2180.41
11872,2,2778.86
11872,3,2872.75
11872,4,2208.79
11872,5,1783.71
11872,6,2897.5099999999998
11872,7,2674.89
11872,8,2739.47
11872,9,2245.36
11872,10,1831.4
11872,11,2518.7999999999997
11872,12,2365.0099999999998
11907,1,2070.62
11907,2,1836.67
11907,3,1747.47
11907,4,1689.24
11907,5,2144.76
11907,6,1970.71
11907,7,2134.96
11907,8,2089.7599999999998
11907,9,1921.78
11907,10,1933.74
11907,11,1863.16
11907,12,2116.1
11921,1,1410.45
11921,2,1517.41
11921,3,1265.6100000000001
11921,4,1388.56
11921,5,1572.7
11921,6,1553.15
11921,7,1304.99
11921,8,1540.21
11921,9,1371.26
11921,10,1659.59
11921,11,1335.23
11921,12,1887.45
11926,1,2780.57
11926,2,2026.6399999999999
11926,3,2597.59
11926,4,2208.03
11926,5,2591.44
11926,6,3068.91
11926,7,2564.02
11926,8,2765.5899999999997
11926,9,2605.67
11926,10,2653.0
11926,11,2981.2999999999997
11926,12,2527.9
11961,1,2079.5099999999998
11961,2,1911.26
11961,3,1920.53
11961,4,2062.4900000000002
11961,5,2008.71
11961,6,2224.67
11961,7,2130.67
11961,8,1999.2
11961,9,2097.35
11961,10,2055.83
11961,11,2134.34
11961,12,2778.4500000000003
11964,1,1656.77
11964,2,1723.29
11964,3,1738.66
11964,4,1694.14
11964,5,1514.51
11964,6,1779.65
11964,7,1632.58
11964,8,1373.72
11964,9,1640.34
11964,10,1483.7
11964,11,1476.23
11964,12,1837.59
11965,1,2621.98
11965,2,2040.02
11965,3,2942.7
11965,4,2774.73
11965,5,2051.69
11965,6,2752.51
11965,7,2665.14
11965,8,3197.05
11965,9,2033.45
11965,10,2580.41
11965,11,2667.47
11965,12,2660.1400000000003
11971,1,1956.6299999999999
11971,2,1675.81
11971,3,2007.91
11971,4,1868.87
11971,5,2099.14
11971,6,2176.57
11971,7,1372.65
11971,8,2041.15
11971,9,1593.22
11971,10,1906.85
11971,11,1580.7
11971,12,1651.3700000000001
11976,1,2628.55
11976,2,2840.64
11976,3,2803.3
11976,4,2797.53
11976,5,3177.26
11976,6,2868.82
11976,7,3038.39
11976,8,2559.82
11976,9,2902.01
11976,10,1976.43
11976,11,3017.38
11976,12,2847.38
11988,1,1074.16
11988,2,965.9
11988,3,927.69
11988,4,1183.25
11988,5,1041.02
11988,6,902.29
11988,7,1159.96
11988,8,799.28
11988,9,964.14
11988,10,1237.33
11988,11,1146.8799999999999
11988,12,1343.15
12001,1,1866.45
12001,2,1500.31
12001,3,2808.96
12001,4,2314.88
12001,5,2916.4900000000002
12001,6,2595.5
12001,7,1786.49
12001,8,2832.73
12001,9,1618.8
12001,10,1797.18
12001,11,2594.41
12001,12,2631.8
12006,1,1261.33
12006,2,1276.79
12006,3,1353.68
12006,4,1285.23
12006,5,1457.07
12006,6,1265.22
12006,7,1383.6
12006,8,1432.58
12006,9,1215.08
12006,10,1390.09
12006,11,1348.08
12006,12,1701.8
12026,1,1104.36
12026,2,918.86
12026,3,888.46
12026,4,1296.47
12026,5,1191.26
12026,6,1355.29
12026,7,1057.27
12026,8,1018.55
12026,9,997.92
12026,10,1515.27
12026,11,985.9300000000001
12026,12,1511.35
12035,1,1716.56
12035,2,1681.38
12035,3,2159.71
12035,4,1960.08
12035,5,2282.91
12035,6,2160.11
12035,7,2153.54
12035,8,1867.11
12035,9,1572.16
12035,10,2065.57
12035,11,1936.69
12035,12,2294.9900000000002
12048,1,2172.92
12048,2,2425.9
12048,3,2875.21
12048,4,2833.65
12048,5,3118.44
12048,6,2825.35
12048,7,2115.34
12048,8,2290.1
12048,9,2492.36
12048,10,2429.97
12048,11,2553.58
12048,12,2880.79
12060,1,1745.85
12060,2,1726.76
12060,3,2193.28
12060,4,1824.3799999999999
12060,5,1968.7
12060,6,1899.49
12060,7,1689.72
12060,8,2012.46
12060,9,1946.61
12060,10,1952.2
12060,11,1855.01
12060,12,2820.85
12069,1,1869.25
12069,2,2073.76
12069,3,2583.83
12069,4,1919.67
12069,5,2140.29
12069,6,2343.77
12069,7,2234.57
12069,8,2194.99
12069,9,2062.48
12069,10,2124.14
12069,11,2280.62
12069,12,2572.17
12095,1,1577.8
12095,2,1217.6299999999999
12095,3,1825.11
12095,4,1213.17
12095,5,1725.85
12095,6,1406.16
12095,7,1562.82
12095,8,1708.45
12095,9,1057.35
12095,10,1495.47
12095,11,1080.57
12095,12,1699.33
12101,1,1867.8600000000001
12101,2,1710.35
12101,3,1812.24
12101,4,1945.38
12101,5,1910.5
12101,6,2438.15
12101,7,1716.49
12101,8,2124.97
12101,9,1925.58
12101,10,1678.92
12101,11,2090.5099999999998
12101,12,2044.1
12122,1,839.75
12122,2,698.2
12122,3,1061.07
12122,4,678.61
12122,5,763.76
12122,6,808.6800000000001
12122,7,652.61
12122,8,863.9
12122,9,829.48
12122,10,935.41
12122,11,822.78
12122,12,1383.42
12127,1,1434.53
12127,2,1287.4
12127,3,1657.67
12127,4,1619.48
12127,5,1414.46
12127,6,1674.83
12127,7,1493.8899999999999
12127,8,1668.46
12127,9,1306.72
12127,10,1481.45
12127,11,1358.5800000000002
12127,12,1776.76
12144,1,1815.26
12144,2,1394.15
12144,3,1587.94
12144,4,1545.96
12144,5,1711.38
12144,6,1544.83
12144,7,1478.37
12144,8,1655.18
12144,9,1815.95
12144,10,1605.69
12144,11,1441.42
12144,12,2250.53
12148,1,1598.7
12148,2,1364.48
12148,3,1796.91
12148,4,1754.83
12148,5,1680.57
12148,6,1536.19
12148,7,1161.91
12148,8,1975.48
12148,9,1679.72
12148,10,1801.26
12148,11,1555.21
12148,12,1721.9
12154,1,1912.11
12154,2,1690.57
12154,3,2337.05
12154,4,1642.3899999999999
12154,5,1728.05
12154,6,1914.75
12154,7,1901.18
12154,8,2181.49
12154,9,2220.59
12154,10,2147.59
12154,11,2075.35
12154,12,2400.42
12164,1,2872.6
12164,2,2881.49
12164,3,1789.55
12164,4,2450.25
12164,5,3250.92
12164,6,2007.2400000000002
12164,7,3318.19
12164,8,3174.16
12164,9,2988.89
12164,10,2775.13
12164,11,1902.28
12164,12,2729.84
12179,1,2651.39
12179,2,2945.82
12179,3,2514.7
12179,4,2368.34
12179,5,1929.06
12179,6,2010.1200000000001
12179,7,3141.73
12179,8,2039.8799999999999
12179,9,2170.62
12179,10,3087.9500000000003
12179,11,2655.71
12179,12,3331.87
12182,1,1250.12
12182,2,1168.13
12182,3,1366.19
12182,4,1561.88
12182,5,1237.29
12182,6,1050.15
12182,7,1249.31
12182,8,1192.65
12182,9,1074.37
12182,10,1201.0
12182,11,1289.13
12182,12,2030.36
12184,1,850.76
12184,2,1180.7
12184,3,1212.0
12184,4,1242.7
12184,5,1163.98
12184,6,1198.85
12184,7,1231.52
12184,8,1184.94
12184,9,1587.31
12184,10,1632.49
12184,11,1364.06
12184,12,1821.56
12190,1,2815.29
12190,2,3053.32
12190,3,3111.49
12190,4,3419.31
12190,5,3097.28
12190,6,2302.57
12190,7,3117.79
12190,8,3670.99
12190,9,3059.56
12190,10,3119.69
12190,11,2154.29
12190,12,3912.9
12197,1,3101.89
12197,2,2635.89
12197,3,3157.72
12197,4,2498.4
12197,5,2854.5499999999997
12197,6,2844.09
12197,7,3098.95
12197,8,2294.04
12197,9,3480.0
12197,10,3070.95
12197,11,3361.63
12197,12,3941.92
12202,1,2137.97
12202,2,2463.5699999999997
12202,3,2753.56
12202,4,2616.73
12202,5,3489.94
12202,6,3442.68
12202,7,2362.34
12202,8,1908.8
12202,9,2654.54
12202,10,2552.25
12202,11,2597.65
12202,12,2907.87
12229,1,1550.97
12229,2,922.06
12229,3,1267.61
12229,4,1400.99
12229,5,1084.82
12229,6,792.85
12229,7,1259.84
12229,8,1070.14
12229,9,1026.0
12229,10,1061.27
12229,11,1357.2
12229,12,1586.27
12259,1,1207.74
12259,2,987.53
12259,3,1265.95
12259,4,1101.21
12259,5,1013.0
12259,6,1283.99
12259,7,1350.4099999999999
12259,8,1439.29
12259,9,996.87
12259,10,1161.94
12259,11,1420.32
12259,12,1407.96
12290,1,1532.08
12290,2,1532.46
12290,3,1870.99
12290,4,1503.99
12290,5,1356.83
12290,6,1546.69
12290,7,1451.89
12290,8,1881.34
12290,9,1425.82
12290,10,1665.28
12290,11,1833.18
12290,12,1943.6
12316,1,1565.6
12316,2,1643.99
12316,3,1590.8
12316,4,1389.93
12316,5,1784.78
12316,6,1222.83
12316,7,1753.74
12316,8,1643.29
12316,9,1572.97
12316,10,1668.01
12316,11,1536.77
12316,12,2013.28
12329,1,1930.17
12329,2,1675.03
12329,3,2133.81
12329,4,1959.71
12329,5,2254.35
12329,6,2103.04
12329,7,1656.74
12329,8,2157.27
12329,9,2275.73
12329,10,2134.16
12329,11,1926.95
12329,12,2190.08
12351,1,2420.77
12351,2,2026.2200000000003
12351,3,2058.75
12351,4,2142.49
12351,5,2091.14
12351,6,2469.69
12351,7,2706.32
12351,8,2345.1099999999997
12351,9,2521.9
12351,10,2598.15
12351,11,1908.12
12351,12,3447.14
12356,1,2036.57
12356,2,1640.9
12356,3,1363.57
12356,4,1554.35
12356,5,1908.47
12356,6,2064.66
12356,7,1751.83
12356,8,1870.79
12356,9,1953.88
12356,10,1804.67
12356,11,1909.14
12356,12,2397.4
12359,1,1688.93
12359,2,1685.36
12359,3,2033.31
12359,4,2040.62
12359,5,2032.1
12359,6,2140.61
12359,7,2107.67
12359,8,2216.95
12359,9,1589.53
12359,10,1547.3600000000001
12359,11,1651.43
12359,12,1983.6200000000001
12378,1,1347.5
12378,2,1298.31
12378,3,1552.24
12378,4,1500.6
12378,5,1424.53
12378,6,1251.65
12378,7,1646.8799999999999
12378,8,1425.5
12378,9,1290.4
12378,10,1226.25
12378,11,1386.86
12378,12,1951.42
12384,1,1519.8
12384,2,1636.34
12384,3,2020.3999999999999
12384,4,1817.17
12384,5,1676.96
12384,6,1816.29
12384,7,2200.99
12384,8,2454.06
12384,9,1716.88
12384,10,1563.54
12384,11,1522.98
12384,12,2126.91
12387,1,1471.14
12387,2,1389.63
12387,3,1902.56
12387,4,1490.69
12387,5,1685.95
12387,6,1433.21
12387,7,1504.79
12387,8,1478.35
12387,9,1451.5
12387,10,1420.47
12387,11,1534.08
12387,12,1763.75
12391,1,1556.97
12391,2,1057.5
12391,3,1610.66
12391,4,1616.73
12391,5,1208.31
12391,6,1445.54
12391,7,1834.94
12391,8,1439.2
12391,9,1271.64
12391,10,1649.65
12391,11,1465.3
12391,12,2278.74
12396,1,1592.81
12396,2,1201.26
12396,3,1458.49
12396,4,1234.86
12396,5,1406.24
12396,6,1147.72
12396,7,1248.79
12396,8,1283.75
12396,9,1281.65
12396,10,1351.72
12396,11,1487.6299999999999
12396,12,1562.49
12403,1,2638.3799999999997
12403,2,2362.04
12403,3,2059.17
12403,4,2210.91
12403,5,3215.42
12403,6,2382.0
12403,7,2104.37
12403,8,2296.86
12403,9,2859.64
12403,10,2895.23
12403,11,2006.03
12403,12,2598.71
12407,1,1363.53
12407,2,1599.84
12407,3,1523.52
12407,4,1249.3
12407,5,1737.82
12407,6,1297.05
12407,7,1569.06
12407,8,1453.46
12407,9,1181.67
12407,10,1513.21
12407,11,1735.23
12407,12,1949.26
12424,1,2306.64
12424,2,2130.84
12424,3,2104.54
12424,4,2171.93
12424,5,2372.43
12424,6,2471.34
12424,7,2667.86
12424,8,1886.28
12424,9,1734.5700000000002
12424,10,2639.28
12424,11,1871.0
12424,12,2592.53
12435,1,2854.62
12435,2,1288.01
12435,3,1662.02
12435,4,1517.12
12435,5,1756.78
12435,6,1410.41
12435,7,1843.73
12435,8,2058.22
12435,9,1978.71
12435,10,1807.62
12435,11,1547.5
12435,12,2293.61
12443,1,1307.64
12443,2,1139.25
12443,3,1703.81
12443,4,1021.02
12443,5,1600.66
12443,6,1315.18
12443,7,1266.37
12443,8,1492.78
12443,9,1420.1
12443,10,1444.64
12443,11,1590.37
12443,12,2074.52
12470,1,3121.68
12470,2,2998.5099999999998
12470,3,3061.92
12470,4,3450.15
12470,5,2875.81
12470,6,2501.68
12470,7,3143.6400000000003
12470,8,2525.21
12470,9,1818.44
12470,10,2951.0299999999997
12470,11,2268.64
12470,12,3572.79
12478,1,1728.23
12478,2,1768.31
12478,3,1556.07
12478,4,1136.43
12478,5,1535.06
12478,6,1369.66
12478,7,1338.83
12478,8,1407.65
12478,9,1828.49
12478,10,1679.11
12478,11,1172.4
12478,12,1494.8
12501,1,2180.93
12501,2,1656.5
12501,3,2198.33
12501,4,1660.97
12501,5,1891.28
12501,6,2013.05
12501,7,2183.9500000000003
12501,8,1923.48
12501,9,1816.81
12501,10,2372.2400000000002
12501,11,1863.91
12501,12,2090.18
12520,1,1682.93
12520,2,2379.0299999999997
12520,3,2304.46
12520,4,2294.7200000000003
12520,5,1715.1499999999999
12520,6,2720.83
12520,7,1808.09
12520,8,2709.3
12520,9,1827.71
12520,10,1891.13
12520,11,2063.6
12520,12,1940.5
12525,1,3478.66
12525,2,2868.3
12525,3,2319.45
12525,4,2772.08
12525,5,3037.07
12525,6,3231.48
12525,7,1989.05
12525,8,2675.23
12525,9,2992.76
12525,10,2347.42
12525,11,2908.59
12525,12,3256.89
12542,1,1502.31
12542,2,1433.3700000000001
12542,3,1884.39
12542,4,2072.27
12542,5,1528.19
12542,6,1588.6299999999999
12542,7,1484.32
12542,8,1527.46
12542,9,1647.36
12542,10,1501.04
12542,11,2034.12
12542,12,1919.97
12563,1,1602.45
12563,2,1490.17
12563,3,1592.97
12563,4,1672.11
12563,5,1864.04
12563,6,2098.38
12563,7,1598.6200000000001
12563,8,1874.04
12563,9,1494.21
12563,10,2152.4
12563,11,1652.74
12563,12,2014.26
12568,1,3094.25
12568,2,2738.17
12568,3,2772.58
12568,4,2508.65
12568,5,1976.71
12568,6,2720.03
12568,7,2985.9700000000003
12568,8,2592.78
12568,9,1992.3799999999999
12568,10,2478.48
12568,11,1934.59
12568,12,3140.6800000000003
12585,1,1906.1
12585,2,1938.29
12585,3,1669.73
12585,4,2028.5
12585,5,1295.59
12585,6,1401.78
12585,7,1687.6299999999999
12585,8,1912.49
12585,9,1370.8
12585,10,1939.8799999999999
12585,11,2075.31
12585,12,2340.5
12630,1,2594.06
12630,2,2353.41
12630,3,2800.7599999999998
12630,4,2406.71
12630,5,2654.18
12630,6,2355.86
12630,7,2902.47
12630,8,2775.61
12630,9,2304.5699999999997
12630,10,2321.09
12630,11,2207.21
12630,12,2535.61
12649,1,1891.06
12649,2,2147.69
12649,3,1674.28
12649,4,1951.6
12649,5,1809.3
12649,6,1735.01
12649,7,2075.44
12649,8,1657.24
12649,9,1478.56
12649,10,1637.78
12649,11,1619.99
12649,12,2179.56
12650,1,2165.21
12650,2,2133.29
12650,3,2001.0
12650,4,2211.71
12650,5,2097.51
12650,6,2598.83
12650,7,2544.25
12650,8,2191.21
12650,9,1874.46
12650,10,2396.8900000000003
12650,11,1649.8999999999999
12650,12,2083.31
12652,1,2931.89
12652,2,2547.4700000000003
12652,3,3046.83
12652,4,1900.06
12652,5,2124.58
12652,6,2707.65
12652,7,3045.93
12652,8,2938.25
12652,9,2424.63
12652,10,2474.56
12652,11,2562.27
12652,12,3412.74
12658,1,1031.8
12658,2,1454.28
12658,3,1500.24
12658,4,1261.52
12658,5,1578.1399999999999
12658,6,1411.4
12658,7,1422.33
12658,8,1416.67
12658,9,1873.52
12658,10,1279.6399999999999
12658,11,1847.71
12658,12,1749.87
12665,1,2481.5
12665,2,2035.1000000000001
12665,3,2207.05
12665,4,2836.77
12665,5,2584.58
12665,6,2307.21
12665,7,2126.71
12665,8,2415.56
12665,9,2350.57
12665,10,2917.35
12665,11,2265.02
12665,12,2729.53
12673,1,1643.51
12673,2,1463.01
12673,3,1668.54
12673,4,1376.92
12673,5,1555.21
12673,6,1362.14
12673,7,1346.5
12673,8,1396.6499999999999
12673,9,1662.41
12673,10,1505.12
12673,11,1523.96
12673,12,2239.48
12695,1,2020.45
12695,2,2112.83
12695,3,3293.87
12695,4,3100.09
12695,5,2146.39
12695,6,2393.9500000000003
12695,7,3320.5299999999997
12695,8,2859.94
12695,9,2088.31
12695,10,2355.57
12695,11,3549.54
12695,12,3010.52
12699,1,1763.7
12699,2,1854.11
12699,3,1966.47
12699,4,2225.2400000000002
12699,5,1960.26
12699,6,1981.64
12699,7,1922.8500000000001
12699,8,1663.06
12699,9,1986.03
12699,10,1692.3999999999999
12699,11,2183.12
12699,12,2435.08
12709,1,2539.83
12709,2,2500.26
12709,3,3408.1499999999996
12709,4,3235.72
12709,5,2747.3900000000003
12709,6,3085.17
12709,7,2957.1099999999997
12709,8,2516.83
12709,9,2643.37
12709,10,2743.31
12709,11,2780.08
12709,12,2948.2
12728,1,2388.8
12728,2,2093.85
12728,3,2679.64
12728,4,3405.37
12728,5,2856.15
12728,6,3510.45
12728,7,3387.5
12728,8,3133.38
12728,9,1924.78
12728,10,3201.12
12728,11,2719.27
12728,12,3987.75
12733,1,950.62
12733,2,996.04
12733,3,1532.74
12733,4,967.5
12733,5,1304.6399999999999
12733,6,1328.44
12733,7,1208.3600000000001
12733,8,973.83
12733,9,820.3
12733,10,1106.18
12733,11,1397.22
12733,12,1371.82
12738,1,2855.43
12738,2,2644.78
12738,3,2959.69
12738,4,2152.56
12738,5,2260.09
12738,6,3100.39
12738,7,2335.32
12738,8,2672.36
12738,9,2184.24
12738,10,3229.99
12738,11,2894.34
12738,12,2696.35
12774,1,3440.31
12774,2,2461.38
12774,3,3483.27
12774,4,3335.73
12774,5,2820.23
12774,6,2785.87
12774,7,3161.48
12774,8,2743.93
12774,9,2347.03
12774,10,3677.6
12774,11,3506.52
12774,12,3122.92
12781,1,1466.28
12781,2,1535.8899999999999
12781,3,1048.13
12781,4,1732.16
12781,5,1365.86
12781,6,1812.39
12781,7,1323.19
12781,8,1545.74
12781,9,1822.57
12781,10,1553.19
12781,11,1177.44
12781,12,1316.66
12782,1,3009.65
12782,2,2668.0
12782,3,2279.31
12782,4,2196.04
12782,5,2516.75
12782,6,2311.32
12782,7,2574.05
12782,8,3324.62
12782,9,2834.6400000000003
12782,10,2758.79
12782,11,3291.84
12782,12,3859.53
12800,1,1772.02
12800,2,1467.69
12800,3,1336.8899999999999
12800,4,1112.93
12800,5,1421.88
12800,6,1429.21
12800,7,1252.2
12800,8,1500.38
12800,9,1279.88
12800,10,953.67
12800,11,1532.06
12800,12,2128.01
12818,1,1984.51
12818,2,1978.44
12818,3,2016.0
12818,4,1872.45
12818,5,2015.76
12818,6,1875.52
12818,7,1879.23
12818,8,1000.59
12818,9,1894.54
12818,10,1677.22
12818,11,2061.17
12818,12,2079.14
12831,1,3088.42
12831,2,3034.29
12831,3,3224.17
12831,4,3382.53
12831,5,2394.7
12831,6,3192.4300000000003
12831,7,2808.03
12831,8,3075.65
12831,9,2691.75
12831,10,3317.04
12831,11,3919.7799999999997
12831,12,3065.25
12903,1,1966.7
12903,2,3025.46
12903,3,2927.14
12903,4,2608.6400000000003
12903,5,2110.2799999999997
12903,6,2853.5499999999997
12903,7,2364.3199999999997
12903,8,2838.57
12903,9,2454.73
12903,10,2978.35
12903,11,2352.16
12903,12,3909.63
12913,1,1909.62
12913,2,1316.67
12913,3,2161.05
12913,4,1583.92
12913,5,1507.11
12913,6,1785.3400000000001
12913,7,1346.5
12913,8,1666.45
12913,9,1877.85
12913,10,1593.31
12913,11,1686.81
12913,12,2397.79
12929,1,1075.69
12929,2,1104.25
12929,3,1279.75
12929,4,1514.23
12929,5,1200.79
12929,6,1256.67
12929,7,1206.1
12929,8,1447.33
12929,9,1249.78
12929,10,1334.73
12929,11,1544.7
12929,12,1817.5
12935,1,2590.31
12935,2,2420.42
12935,3,2648.21
12935,4,2299.27
12935,5,2106.91
12935,6,2581.25
12935,7,2078.75
12935,8,3166.04
12935,9,1968.99
12935,10,2032.51
12935,11,2600.83
12935,12,3144.44
12964,1,2183.18
12964,2,2030.21
12964,3,2497.04
12964,4,2176.48
12964,5,2065.33
12964,6,1846.2499999999998
12964,7,2443.15
12964,8,2284.2
12964,9,2377.9
12964,10,2328.68
12964,11,2263.85
12964,12,2236.7599999999998
12971,1,1700.96
12971,2,1670.65
12971,3,1632.42
12971,4,1714.28
12971,5,2044.05
12971,6,2018.1399999999999
12971,7,1843.87
12971,8,1542.3
12971,9,1484.36
12971,10,1480.1499999999999
12971,11,2095.48
12971,12,2556.38
12988,1,1787.94
12988,2,1327.26
12988,3,1678.84
12988,4,1579.45
12988,5,1880.45
12988,6,1841.1
12988,7,1899.8
12988,8,1715.55
12988,9,1627.6499999999999
12988,10,1910.44
12988,11,2056.06
12988,12,2104.87
12993,1,1375.81
12993,2,1575.89
12993,3,1897.26
12993,4,1588.13
12993,5,1724.99
12993,6,1472.95
12993,7,1773.57
12993,8,1572.16
12993,9,1697.61
12993,10,1330.86
12993,11,1460.89
12993,12,1902.17
13001,1,1400.95
13001,2,807.61
13001,3,1247.73
13001,4,1207.64
13001,5,1158.27
13001,6,1352.84
13001,7,1151.86
13001,8,1132.42
13001,9,889.82
13001,10,823.69
13001,11,1185.93
13001,12,1122.67
13019,1,1079.03
13019,2,888.02
13019,3,1296.16
13019,4,1034.83
13019,5,1044.1399999999999
13019,6,909.0
13019,7,1239.38
13019,8,1052.42
13019,9,1171.24
13019,10,1123.39
13019,11,1114.04
13019,12,1429.48
13023,1,1275.4099999999999
13023,2,1038.8600000000001
13023,3,1018.22
13023,4,1250.6
13023,5,1016.15
13023,6,1154.62
13023,7,1303.42
13023,8,1163.19
13023,9,1189.53
13023,10,1306.47
13023,11,1213.71
13023,12,1389.08
13047,1,1095.76
13047,2,1420.32
13047,3,1993.5
13047,4,1312.47
13047,5,1210.94
13047,6,1324.3899999999999
13047,7,1188.44
13047,8,1543.8
13047,9,1364.05
13047,10,1651.65
13047,11,1216.08
13047,12,2014.79
13054,1,2077.73
13054,2,1569.95
13054,3,2271.78
13054,4,1664.61
13054,5,1752.09
13054,6,1421.21
13054,7,1293.69
13054,8,2111.77
13054,9,1790.82
13054,10,1588.85
13054,11,2135.56
13054,12,2606.72
13055,1,2047.77
13055,2,1835.66
13055,3,2142.21
13055,4,1938.01
13055,5,1798.31
13055,6,2017.46
13055,7,1695.3
13055,8,1878.06
13055,9,1840.3799999999999
13055,10,1812.65
13055,11,1588.65
13055,12,1925.8
13069,1,2422.44
13069,2,1871.38
13069,3,1970.56
13069,4,2352.05
13069,5,1615.98
13069,6,1970.83
13069,7,2422.0
13069,8,2020.03
13069,9,1996.75
13069,10,1820.94
13069,11,2312.15
13069,12,2894.17
13072,1,2050.68
13072,2,1234.87
13072,3,2143.1
13072,4,2015.95
13072,5,2016.04
13072,6,2284.74
13072,7,1691.62
13072,8,1969.76
13072,9,1981.97
13072,10,1974.51
13072,11,1954.44
13072,12,2388.33
13100,1,2144.86
13100,2,1647.46
13100,3,2064.98
13100,4,2126.2
13100,5,2173.11
13100,6,1955.15
13100,7,2305.25
13100,8,2298.31
13100,9,2064.53
13100,10,2230.46
13100,11,2531.34
