from_totally_fake_account,year,accessory,alcohol,bar,book,butcher,cafe,children,clothes,electronics,entertainment,flower,greengrocer,home store,pet,restaurant,sport,supermarket,takeaway,tea,total,ratio of entertainment,ratio of cafe,ratio of bar,ratio of restaurant,ratio of electronics,ratio of pet,ratio of takeaway,ratio of clothes,ratio of supermarket,ratio of children,ratio of alcohol,ratio of book,ratio of tea,ratio of sport,ratio of butcher,ratio of greengrocer,ratio of home store,ratio of flower,ratio of accessory
32516.0,2025,0,249.95,4873.58,0,25.0,757.47,78,0,48,90.0,0,14.0,0,10,553.12,0,3795.41,873.27,66.36,11434.16,0.78711510071575,6.624623059323991,42.62298236162517,4.8374344945321734,0.4197947203817333,0.08745723341286112,7.637377822244922,0.0,33.19360582675072,0.6821664206203166,2.1859935491544635,0.0,0.5803662009277464,0.0,0.21864308353215278,0.12244012677800555,0.0,0.0,0.0
32521.0,2025,590,0.0,3927.0,40,11.0,2322.74,93,215,118,351.88,0,105.0,0,0,1723.02,1089,4065.72,729.19,0.0,15380.55,2.2878245576393565,15.101800650821978,25.532246896242334,11.202590284482675,0.7672027333222805,0.0,4.740987806027743,1.397869386985511,26.434165228161543,0.6046597813472211,0.0,0.26006872316009505,0.0,7.080370988033588,0.07151889886902614,0.6826803982952495,0.0,0.0,3.836013666611402
32534.0,2025,0,113.97999999999999,4534.0,20,1136.0,625.58,0,322,257,280.88,0,1190.35,0,15,1889.37,888,1272.98,0.0,284.79,12829.93,2.189255903968299,4.8759424252509564,35.33924191324505,14.726268966393425,2.003128621902068,0.11691412190089892,0.0,2.5097564834726303,9.921955926493753,0.0,0.8883914409509638,0.1558854958678652,2.219731518410467,6.921316016533216,8.854296165294743,9.277915000315668,0.0,0.0,0.0
32541.0,2025,0,126.97999999999999,5671.66,72,87.0,2093.22,147,317,22,121.0,0,99.0,0,62,821.99,0,4768.11,873.07,36.81,15318.839999999998,0.7898770402980905,13.66435056440305,37.02408276344684,5.365876267393616,0.14361400732692556,0.404730384284972,5.69932188076904,2.0693472873925183,31.12579020343577,0.9596026853208208,0.8289139386533185,0.4700094785244836,0.24029234589564227,0.0,0.567928119883751,0.6462630329711649,0.0,0.0,0.0
32573.0,2025,0,74.99,1865.56,441,154.0,523.45,51,0,0,0.0,0,83.0,0,0,578.18,0,6416.16,1167.59,29.09,11384.02,0.0,4.598112090456623,16.387532699345222,5.078873719476951,0.0,0.0,10.25639448981994,0.0,56.361109695871924,0.44799640197399515,0.658730395765292,3.873851240598664,0.25553363398869644,0.0,1.352773449097946,0.7290921836047372,0.0,0.0,0.0
32587.0,2025,0,41.989999999999995,3495.16,0,60.0,501.25,0,146,0,78.0,0,0.0,0,65,482.05,0,5483.67,750.02,0.0,11103.14,0.7025039763526354,4.514488694189211,31.479023051136885,4.34156463847164,0.0,0.5854199802938629,6.755026055692354,1.314943340352369,49.3884612821238,0.0,0.37818130726983534,0.0,0.0,0.0,0.5403876741174118,0.0,0.0,0.0,0.0
32614.0,2025,0,63.97,4380.55,27,0.0,612.54,0,1656,0,7.0,0,0.0,0,354,567.25,0,2219.08,1077.76,15.0,10980.15,0.06375140594618471,5.578612314039426,39.89517447393706,5.16614071756761,0.0,3.2239996721356268,9.815530753222863,15.081761178125982,20.20992427243708,0.0,0.5825967769110622,0.24589828007814102,0.13661015559896722,0.0,0.0,0.0,0.0,0.0,0.0
32619.0,2025,0,83.96,5150.24,0,0.0,113.47,1053,612,183,521.0,0,0.0,171,0,586.93,0,3815.88,863.48,75.01,13228.97,3.9383262642518657,0.8577387355175801,38.93152679309122,4.43670217711583,1.3833276513591004,0.0,6.5271899475167015,4.626210506184533,28.84487605611019,7.959803370935152,0.6346677027765578,0.0,0.5670131537073559,0.0,0.0,0.0,1.2926176414339137,0.0,0.0
32635.0,2025,0,213.96999999999997,4512.09,0,56.0,2407.6,709,825,227,738.88,0,171.0,0,0,1845.65,951,3204.16,1226.32,33.18,17120.85,4.315673579290748,14.062385921259752,26.354357406320368,10.780130659400672,1.3258687506753462,0.0,7.162728486027271,4.818685988137272,18.714958661515055,4.141149534047668,1.2497627162202811,0.0,0.19379878919562993,5.554630757234601,0.32708656404325726,0.9987821866320891,0.0,0.0,0.0
32641.0,2025,0,38.989999999999995,4159.94,87,204.0,2154.13,0,264,111,210.88,0,87.0,0,335,784.45,1584,1016.5799999999999,697.96,12.73,11747.66,1.7950808927054407,18.336673005517696,35.41079670334347,6.677500029793168,0.9448690207241272,2.851631729212456,5.941268303645152,2.247256049289816,8.653468009799397,0.0,0.3318958839462497,0.7405730162432348,0.10836200571007332,13.483536295738896,1.7365160380875853,0.7405730162432348,0.0,0.0,0.0
32649.0,2025,0,9.0,3922.5,533,213.0,98.22,228,1747,446,4.0,0,161.0,0,0,2080.14,0,4273.68,0.0,379.08,14094.62,0.02837962286319177,0.6968616394056739,27.829767670217432,14.758397175659931,3.164327949245882,0.0,0.0,12.394800285499006,30.32135665949135,1.617638503201931,0.06385415144218148,3.7815847465203034,2.6895368587446837,0.0,1.5112149174649618,1.1422798202434687,0.0,0.0,0.0
32661.0,2025,0,130.97,4248.15,20,8.0,800.72,0,2012,0,574.0,0,0.0,237,15,555.97,0,7088.78,1049.78,63.64,16804.01,3.4158513354848044,4.765053103396155,25.28057291087068,3.3085555174032866,0.0,0.08926440772172833,6.2471993292077315,11.97333255574116,42.18504987797556,0.0,0.7793972986209841,0.11901921029563779,0.3787191271607194,0.0,0.04760768411825511,0.0,1.4103776420033076,0.0,0.0
32692.0,2025,0,58.98,3503.98,8,0.0,546.24,868,407,509,595.88,0,18.0,0,0,711.72,0,5589.32,646.71,8.18,13471.009999999998,4.42342482115298,4.054929808529576,26.011264188802475,5.283345495252399,3.778484315578417,0.0,4.800753618325575,3.0213027827906003,41.49146945923135,6.443466377057104,0.4378290863120138,0.059386786885318926,0.06072298959023859,0.0,0.0,0.1336202704919676,0.0,0.0,0.0
32706.0,2025,0,103.97,4596.25,15,209.0,847.01,141,0,80,44.0,0,136.0,0,0,1469.6,0,5968.09,718.97,7.73,14336.619999999999,0.3069063698417061,5.9080173709005335,32.05950914511231,10.250672752712983,0.5580115815303748,0.0,5.014919834661169,0.0,41.62829174519517,0.9834954124472853,0.7252058016464131,0.10462717153694526,0.05391786906537246,0.0,1.457805256748104,0.948619688601637,0.0,0.0,0.0
32732.0,2025,0,34.989999999999995,3910.83,607,40.0,524.67,17,17,299,0.0,0,0.0,0,0,766.25,0,5356.61,706.11,27.73,12307.189999999999,0.0,4.263117738492702,31.77679064026801,6.2260353500677255,2.4294741529138664,0.0,5.737377906735819,0.1381306374566412,43.524232582742286,0.1381306374566412,0.284305353212228,4.932076290363601,0.22531544568662712,0.0,0.3250132646038617,0.0,0.0,0.0,0.0
32737.0,2025,0,164.97,4218.58,5,101.0,506.85,1741,2135,58,596.0,0,153.0,0,0,685.66,0,7449.19,608.97,36.82,18460.04,3.228595387658965,2.7456603560989032,22.852496527634823,3.7142931434601434,0.3141921685976845,0.0,3.298855257085034,11.56552206820787,40.353054489589404,9.431182164285667,0.8936600354062071,0.027085531775662457,0.19945785599597832,0.0,0.5471277418683816,0.8288172723352711,0.0,0.0,0.0
32754.0,2025,0,49.98,3632.74,27,67.0,690.85,64,1241,1798,299.88,0,0.0,44,0,502.29,0,7807.98,805.1,0.0,17029.82,1.7609111546686929,4.056707587044373,21.33164061628367,2.949473335596031,10.557950700594604,0.0,4.727589604587718,7.287217363424863,45.84886980602261,0.37581137087767225,0.2934851924447821,0.15854542208901798,0.0,0.0,0.3934275288875631,0.0,0.25837031747839967,0.0,0.0
32757.0,2025,0,74.99,3254.51,15,1143.56,517.1,0,1648,572,236.88,0,1035.68,0,0,679.69,0,2733.4,605.3100000000001,53.63,12569.749999999998,1.8845243541040995,4.11384474631556,25.891604844965098,5.407347003719248,4.550607609538774,0.0,4.815608902325027,13.110841504405418,21.745858111736514,0.0,0.5965910220967005,0.11933411563475806,0.4266592414328051,0.0,9.097714751685595,8.239463792040416,0.0,0.0,0.0
32759.0,2025,0,0.0,3698.33,37,65.0,629.98,0,0,72,12.0,18,0.0,0,10,784.86,102,4174.09,848.38,38.18,10489.819999999998,0.11439662453693203,6.005632127148036,35.25637236863932,7.482111227838038,0.6863797472215921,0.09533052044744335,8.087650693720198,0.0,39.79181720944688,0.0,0.0,0.35272292565554036,0.3639719270683387,0.9723713085639222,0.6196483829083819,0.0,0.0,0.17159493680539803,0.0
32760.0,2025,0,24.99,4838.53,0,0.0,587.43,128,2023,1417,218.88,0,0.0,0,5,802.78,0,2067.61,818.76,0.0,12931.980000000001,1.6925482408726271,4.542459855335377,37.415229531749965,6.207711425473902,10.957332133207752,0.03866383956671754,6.33128105672913,15.643389488693918,15.988348265308172,0.9897942929079692,0.19324187015445426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32767.0,2025,0,19.99,4097.56,394,0.0,2028.01,0,368,596,31.0,0,0.0,0,0,573.97,70,6624.15,754.6899999999999,0.0,15557.37,0.19926247174168898,13.035686623124601,26.33838495838307,3.689376803405717,3.8309817147756977,0.0,4.8510127354430725,2.365438374223921,42.578854909280935,0.0,0.12849215516504395,2.532561737620176,0.0,0.44994751683607187,0.0,0.0,0.0,0.0,0.0
32768.0,2025,0,357.92999999999995,5005.36,0,1132.8600000000001,661.52,293,315,62,72.0,0,1159.57,150,30,566.15,0,1323.94,1045.51,46.36,12221.2,0.5891401826334566,5.412889077995614,40.95637089647497,4.632523811082382,0.5073151572676987,0.24547507609727356,8.55488822701535,2.5774882990213728,10.833142408274146,2.3974732432167056,2.9287631329165706,0.0,0.3793408175956534,0.0,9.269629823585246,9.488184466337184,1.2273753804863679,0.0,0.0
32790.0,2025,0,41.989999999999995,4068.42,453,1301.9,122.24000000000001,0,0,58,7.0,0,1164.27,0,0,790.35,82,1086.54,743.47,0.0,9919.179999999998,0.07057034956518585,1.232359932978331,41.015688796856196,7.967896539834947,0.5847257535401112,0.0,7.4952768273183885,0.0,10.953929659508146,0.0,0.42332128260602186,4.5669097647184556,0.0,0.8266812377636056,13.125076871273636,11.737562984036988,0.0,0.0,0.0
32798.0,2025,0,129.95999999999998,3245.33,64,0.0,632.39,1503,702,438,280.0,0,18.0,0,20,595.75,0,437.91999999999996,1104.92,34.55,9205.82,3.041554147267707,6.869458668537947,35.253024716972526,6.471449582981201,4.757859701797342,0.21725386766197904,12.002407172853696,7.625610754935465,4.756990686326693,16.326628154797724,1.4117156320675397,0.695212376518333,0.3753060563860688,0.0,0.0,0.19552848089578115,0.0,0.0,0.0
32807.0,2025,0,63.98,4088.5,10,59.0,589.65,809,485,239,727.88,0,0.0,0,30,1669.74,913,1911.21,0.0,351.97,11947.929999999998,6.092101309599237,4.935164501298551,34.219316651503654,13.975140463661909,2.0003465035365964,0.2510895192723761,0.0,4.0592805615700795,15.996160004285265,6.7710473697117415,0.5354902481015541,0.08369650642412536,2.9458659366099407,7.641491036522645,0.4938093879023396,0.0,0.0,0.0,0.0
32808.0,2025,0,19.0,4050.0,50,0.0,574.81,45,46,198,228.88,0,25.0,0,0,2312.22,0,1209.99,0.0,328.28,9087.18,2.5187131761448542,6.325504722036978,44.56828190923917,25.444857480538513,2.1788937822294705,0.0,0.0,0.5062076463765436,13.315351957372915,0.49520313232487967,0.20908576698161585,0.5502257025831996,3.612561872880255,0.0,0.0,0.2751128512915998,0.0,0.0,0.0
32827.0,2025,0,147.98,4379.05,15,67.0,2239.7,882,676,1399,662.88,0,163.0,0,5,1973.6,128,3370.04,1164.29,10.91,17283.45,3.8353453737535035,12.958639623454808,25.336666001290254,11.419016457940977,8.094448735640164,0.028929409348249335,6.7364444020146435,3.91125614388331,19.498653335994838,5.103147809031182,0.8561947990707872,0.086788228044748,0.06312397119788005,0.740592879315183,0.3876540852665411,0.9430987447529283,0.0,0.0,0.0
32832.0,2025,0,38.99,3627.57,433,101.0,1989.55,111,0,92,398.0,0,0.0,161,0,706.87,0,3529.66,957.55,0.0,12146.189999999999,3.2767476879581174,16.38003357431425,29.865908568859865,5.819685020570238,0.7574391640506201,0.0,7.883542081920339,0.0,29.059812171553386,0.9138668174958567,0.3210060109384095,3.564903891673027,0.0,0.0,0.8315364735773111,0.0,1.3255185370885851,0.0,0.0
32838.0,2025,0,20.990000000000002,3164.87,0,46.0,593.0,11,53,100,73.0,0,0.0,0,27,550.3199999999999,0,4147.22,985.93,0.0,9772.33,0.7470071108937173,6.068153654246224,32.38603280896163,5.631410318726444,1.0232974121831744,0.27629030128945703,10.08899617593757,0.5423476284570824,42.438394937543045,0.11256271534014917,0.21479012681724832,0.0,0.0,0.0,0.4707168096042602,0.0,0.0,0.0,0.0
32854.0,2025,0,44.98,3085.68,12,55.0,516.51,0,2022,462,0.0,18,0.0,43,0,596.73,80,6473.96,976.14,0.0,14386.0,0.0,3.590365633254553,21.449186709300708,4.147991102460725,3.211455581815654,0.0,6.7853468650076465,14.055331572362018,45.00180731266509,0.0,0.3126650910607535,0.0834144306965105,0.0,0.5560962046434033,0.38231614069233977,0.0,0.29890170999582927,0.12512164604476575,0.0
32858.0,2025,0,0.0,4593.55,17,1115.83,211.64,939,415,343,974.88,0,1106.24,0,7,1030.23,0,1237.92,594.06,0.0,12585.349999999999,7.746149292629924,1.6816377772568902,36.49918357455296,8.185946358265763,2.7253910300468407,0.055620225102996745,4.720250132098035,3.2974847739633786,9.836198437071676,7.461055910244848,0.0,0.13507768953584923,0.0,0.0,8.866102253810979,8.789902545419874,0.0,0.0,0.0
32859.0,2025,0,0.0,4577.76,48,1025.71,543.97,0,1917,42,0.0,0,1169.3899999999999,0,0,453.6,0,1943.02,743.88,89.55,12553.88,0.0,4.333082680414343,36.464901687765064,3.6132255525781676,0.33455792153501546,0.0,5.9254987302730315,15.270179418633923,15.477446016689662,0.0,0.0,0.38235191032573196,0.7133252827014438,0.0,8.17046204042097,9.31496875866266,0.0,0.0,0.0
32865.0,2025,0,79.98,4187.73,30,1199.73,871.24,0,349,0,0.0,0,1183.31,0,411,1868.91,1058,1230.76,737.9399999999999,90.45,13298.05,0.0,6.551637270126072,31.491308876113415,14.054015438353746,0.0,3.090678708532454,5.5492346622249125,2.6244449374156362,9.255191550640884,0.0,0.6014415647406951,0.22559698602426675,0.6801749128631642,7.956053707122473,9.02184906809645,8.898372317745835,0.0,0.0,0.0
32889.0,2025,0,243.95,4096.12,945,0.0,594.7,0,261,672,300.88,0,0.0,0,22,663.97,917,3745.27,1007.54,6.82,13476.25,2.23266858361933,4.4129487060569526,30.39510249513032,4.926964103515444,4.9865504127631946,0.1632501623226046,7.476412206659864,1.936740562099991,27.79163342918097,0.0,1.810221686299972,7.012336517948242,0.05060755032000742,6.804563584083109,0.0,0.0,0.0,0.0,0.0
32891.0,2025,0,105.98,3376.4,20,60.0,690.57,0,2659,504,230.88,0,0.0,0,0,843.8000000000001,119,5131.87,1127.97,0.0,14869.47,1.552711697188938,4.644213949791083,22.70692902975022,5.674714700658464,3.3894953888739816,0.0,7.585811733706717,17.882278252015706,34.51279702639032,0.0,0.7127355581604455,0.13450378527277704,0.0,0.8002975223730234,0.4035113558183311,0.0,0.0,0.0,0.0
32898.0,2025,0,83.97999999999999,3700.31,5,1201.8799999999999,27.37,0,693,160,22.0,0,1322.8,0,0,928.41,857,1201.49,573.04,22.27,10798.55,0.2037310564844354,0.2534599552717726,34.266730255450966,8.59754318866885,1.481680410795894,0.0,5.306638391265494,6.417528279259716,11.126401229794741,0.0,0.7776970056164948,0.04630251283737169,0.2062313921776535,7.936250700325507,11.130012825796056,12.249792796255052,0.0,0.0,0.0
32955.0,2025,0,123.95999999999998,3660.7,524,137.0,2122.16,56,152,704,10.0,0,135.0,0,477,1100.83,0,1383.41,1043.26,0.0,11629.32,0.08598955054981719,18.248358459480002,31.478194769771576,9.465987693175524,6.05366435870713,4.10170156122628,8.970945850660229,1.3070411683572214,11.89588041261226,0.4815414830789762,1.0659264686155336,4.505852448810421,0.0,0.0,1.1780568425324953,1.160858932422532,0.0,0.0,0.0
32978.0,2025,0,0.0,4477.99,20,0.0,544.01,66,2236,603,203.88,0,0.0,43,156,964.34,300,4208.13,635.7,0.0,14458.050000000003,1.4101486715013432,3.7626789228146253,30.972295710694038,6.669917450831889,4.170686918360359,1.0789836803718342,4.3968584975152245,15.465432751996289,29.10579227489184,0.45649309554192985,0.0,0.13833124107331207,0.0,2.0749686160996808,0.0,0.0,0.29741216830762096,0.0,0.0
32988.0,2025,0,38.98,4857.08,414,0.0,929.84,651,528,230,473.88,0,28.0,0,45,1684.6299999999999,0,1062.53,881.82,45.91,11870.669999999998,3.992024039081198,7.833087770109018,40.91664581695895,14.191532575667592,1.9375485966672483,0.3790855950001138,7.42856131962223,4.447937648001335,8.950884827899353,5.484104941001646,0.3283723665134319,3.487587474001047,0.3867515481434494,0.0,0.0,0.23587548133340414,0.0,0.0,0.0
32991.0,2025,0,49.99,3650.39,0,0.0,529.85,104,0,387,4.0,0,17.0,28,0,652.42,0,6165.88,741.21,69.09,12398.829999999998,0.03226110850781889,4.27338708571696,29.441406971464247,5.2619481031678,3.1212622481314773,0.0,5.9780640592701095,0.0,49.729530931547586,0.8387888212032911,0.40318320357646653,0.0,0.5572299967013018,0.0,0.0,0.13710971115823029,0.22582775955473222,0.0,0.0
32997.0,2025,0,69.98,4781.8,0,80.0,514.55,1235,2952,1009,535.88,0,36.0,0,17,801.24,184,6575.77,883.46,43.18,19718.86,2.717601321780265,2.609430768310135,24.249880571189205,4.0633180619974985,5.11692866626164,0.08621188040282247,4.480279285922208,14.970439467595998,33.347617458615765,6.263039546910927,0.3548886700346775,0.0,0.2189781762231691,0.9331168231834903,0.40570296660151756,0.18256633497068286,0.0,0.0,0.0
32998.0,2025,0,0.0,3414.44,15,150.0,2030.77,0,574,144,273.88,0,37.0,0,480,932.29,1023,6251.8,820.83,22.04,16169.050000000001,1.693853380377944,12.559612345808812,21.117134278142498,5.765892244751546,0.8905903562670658,2.968634520890219,5.076550570379831,3.5499921145645534,38.66522770354474,0.0,0.0,0.09276982877781935,0.1363098017508759,6.326902322647279,0.9276982877781935,0.22883224431862106,0.0,0.0,0.0
33015.0,2025,0,95.97,5647.67,0,117.0,831.43,0,0,499,18.0,0,93.0,63,20,1089.93,163,1051.74,995.11,45.0,10729.85,0.16775630600614175,7.748756972371468,52.63512537453925,10.157923922515225,4.650577594281374,0.1863958955623797,9.274220981653984,0.0,9.802000959938862,0.0,0.894420704856079,0.0,0.4193907650153543,1.5191265488333947,1.0904159890399212,0.8667409143650656,0.5871470710214961,0.0,0.0
33018.0,2025,0,10.0,4530.1,892,24.0,506.76,0,0,47,13.0,0,0.0,105,30,636.64,0,2234.9,864.28,43.18,9936.860000000002,0.13082603558870706,5.099800138071784,45.58884798618476,6.406852869014959,0.4729864363591717,0.3019062359739394,8.697717387585211,0.0,22.49100822593857,0.0,0.10063541199131312,8.97667874962513,0.43454370897849004,0.0,0.24152498877915152,0.0,1.056671825908788,0.0,0.0
33047.0,2025,0,94.97,4259.68,18,87.0,668.29,0,0,486,0.0,0,0.0,0,20,1001.15,0,4152.14,958.36,62.730000000000004,11808.32,0.0,5.659484160320858,36.07354814232677,8.478344082816184,4.115742120809735,0.1693721037370261,8.115972466870817,0.0,35.162834340532775,0.0,0.8042634345952685,0.1524348933633235,0.5312356033711824,0.0,0.7367686512560635,0.0,0.0,0.0,0.0
33051.0,2025,0,252.94,4005.5,464,0.0,292.55,0,610,259,154.0,0,0.0,0,15,2592.18,757,614.6,0.0,479.59000000000003,10496.36,1.4671752874329766,2.787156690509853,38.16084814164148,24.69598984790918,2.4675220743190973,0.14290668384087435,0.0,5.811538476195556,5.855363192573425,0.0,2.409787774047384,4.4205800868110465,4.569107766882996,7.212023977836125,0.0,0.0,0.0,0.0,0.0
33065.0,2025,0,238.95999999999998,3984.5,592,75.0,181.85,211,130,87,42.0,0,0.0,0,82,1716.59,91,3924.54,0.0,346.86,11703.300000000001,0.3588731383455948,1.553835243051105,34.045952850905294,14.667572394111062,0.7433800722873035,0.7006570796271137,0.0,1.1107978091649362,33.5336187229243,1.802910290260012,2.0418172652157933,5.058402330966479,2.9637794468226906,0.7775584664154553,0.6408448899028478,0.0,0.0,0.0,0.0
33082.0,2025,0,19.0,3935.7,2,0.0,793.58,0,313,213,239.88,0,0.0,0,0,1731.93,0,5328.53,911.23,66.82,13554.669999999998,1.7697221695548473,5.854661161061096,29.03574930263887,12.7773675050739,1.5714141325462,0.0,6.7226276995308645,2.3091672464176556,39.31139599857467,0.0,0.14017309163557654,0.01475506227742911,0.49296663068890645,0.0,0.0,0.0,0.0,0.0,0.0
33086.0,2025,0,49.98,7197.08,75,261.0,633.41,33,108,0,94.0,0,204.0,70,22,1000.15,0,2162.56,791.45,0.0,12701.63,0.7400624959158786,4.986840271681666,56.66264880964097,7.874186226492191,0.0,0.1732061160654184,6.231090025453427,0.8502845697756902,17.0258462890196,0.2598091740981276,0.39349280367952777,0.5904753956775627,0.0,0.0,2.054854376957918,1.6060930762429704,0.5511103692990584,0.0,0.0
33092.0,2025,0,437.93,4568.59,23,26.0,603.95,92,139,688,191.88,0,0.0,0,0,743.87,0,1093.32,742.66,5.91,9356.11,2.050852330722918,6.455140010111039,48.830015893357384,7.950633329449952,7.353483445577274,0.0,7.937700604204097,1.48566017287099,11.68562575685835,0.9833146467923101,4.680684600758221,0.24582866169807752,0.06316727785372339,0.0,0.2778932697456528,0.0,0.0,0.0,0.0
33112.0,2025,0,74.97,3064.05,586,119.0,377.02,0,62,76,0.0,0,100.0,0,0,1918.48,0,5990.36,1047.35,50.0,13465.230000000001,0.0,2.7999521731154977,22.755274139394572,14.247658599221847,0.564416649399973,0.0,7.778181286171865,0.4604451613526096,44.4876173671003,0.0,0.5567673184936314,4.351949428268213,0.3713267430262981,0.0,0.8837576484025894,0.7426534860525962,0.0,0.0,0.0
33121.0,2025,0,19.99,4676.24,15,99.0,2396.7799999999997,0,1927,146,305.88,0,23.0,0,0,1621.78,0,5103.96,1261.83,31.36,17627.82,1.7352117278256756,13.596576320838311,26.527613737830315,9.200116633820858,0.8282362765219976,0.0,7.15817384112159,10.931584279848558,28.954005656967226,0.0,0.11340029566900502,0.08509276813582167,0.17790061391595785,0.0,0.5616122696964231,0.1304755778082599,0.0,0.0,0.0
