from_totally_fake_account,recency,frequency,monetary,r_score,f_score,m_score
34263,0,1394,32572.19,1,3,4
34275,1,937,19199.69,2,1,2
34304,0,1306,22193.25,1,3,3
34332,0,1249,25997.06,1,3,3
34394,1,1201,19096.63,2,3,2
34409,2,992,16811.03,2,2,1
34414,0,1322,31553.95,1,3,4
34431,1,943,15285.23,2,1,1
34450,0,1446,33099.26,1,3,4
34462,0,1199,28410.81,1,3,3
34501,0,877,12185.460000000001,1,1,1
34532,0,1250,22828.13,1,3,3
34533,0,1759,19167.67,1,4,2
34539,0,1356,33422.24,1,3,4
34542,0,1329,15446.22,1,3,1
34546,1,755,17863.16,2,1,2
34554,0,1270,23451.14,1,3,3
34568,0,1472,25576.16,1,3,3
34573,0,1314,23776.21,1,3,3
34610,0,1137,14890.2,1,2,1
34659,0,1498,32809.33,1,3,4
34665,0,1067,17582.15,1,2,1
34672,0,1139,19260.23,1,2,2
34678,0,1287,18540.25,1,3,2
34689,0,1738,17854.3,1,4,2
34698,0,1301,22649.21,1,3,3
34721,0,1358,18726.8,1,3,2
34722,1,937,31030.06,2,1,4
34734,0,1110,28038.079999999998,1,2,3
34736,0,862,14961.03,1,1,1
34748,0,1907,21725.95,1,4,3
34753,3,912,29443.19,3,1,4
34772,0,1818,19097.12,1,4,2
34785,0,2028,28156.16,1,4,3
34794,1,946,14538.27,2,1,1
34797,1,1200,17731.53,2,3,2
34808,0,1802,33363.07,1,4,4
34851,3,693,16543.78,3,1,1
34861,0,1327,17934.94,1,3,2
34874,0,1122,15423.12,1,2,1
34880,0,1589,24376.41,1,4,3
34888,1,1023,15660.64,2,2,1
34897,3,958,17510.55,3,1,1
34899,1,840,21563.79,2,1,3
34915,0,1126,13433.039999999999,1,2,1
34923,0,1379,34479.87,1,3,4
34962,0,1099,18088.95,1,2,2
34969,0,934,16787.6,1,1,1
34974,0,668,33324.5,1,1,4
35011,0,1444,19779.83,1,3,2
35013,1,1772,18460.46,2,4,2
35020,0,1513,18059.07,1,4,2
35028,0,1092,17294.13,1,2,1
35034,0,1152,34796.15,1,2,4
35038,0,1685,18262.85,1,4,2
35044,0,1040,15238.54,1,2,1
35064,2,631,13550.199999999999,2,1,1
35072,0,873,13793.93,1,1,1
35083,0,899,12514.65,1,1,1
35104,0,1716,33989.25,1,4,4
35110,0,973,30756.87,1,1,4
35112,0,1233,32195.07,1,3,4
35113,1,981,17876.46,2,1,2
35121,0,1212,19964.14,1,3,2
35130,1,996,27230.76,2,2,3
35148,0,1978,23346.87,1,4,3
35158,0,925,25424.98,1,1,3
35159,0,1653,18528.3,1,4,2
35165,0,1313,27797.83,1,3,3
35166,0,1986,19945.39,1,4,2
35177,0,1352,20449.61,1,3,2
35180,0,1366,19481.97,1,3,2
35189,0,1209,22827.18,1,3,3
35190,0,2322,32394.75,1,4,4
35200,0,834,32406.24,1,1,4
35212,0,1452,18333.29,1,3,2
35238,0,1223,21053.920000000002,1,3,3
35239,0,1777,33111.79,1,4,4
35242,0,1356,37637.17,1,3,4
35244,0,2122,36462.24,1,4,4
35252,0,797,14279.79,1,1,1
35259,0,1017,15894.95,1,2,1
35272,1,1178,30075.5,2,3,4
35298,0,1115,21499.8,1,2,3
35302,1,908,16531.54,2,1,1
35303,1,1047,19554.82,2,2,2
35307,0,1492,19968.1,1,3,2
35317,0,1391,26073.56,1,3,3
35327,3,891,17760.72,3,1,2
35362,1,1159,27118.29,2,3,3
35375,0,1990,21580.0,1,4,3
35386,1,1294,28799.09,2,3,3
35393,1,1029,13853.6,2,2,1
35403,0,1664,22807.69,1,4,3
35419,1,1099,18594.24,2,2,2
35427,0,1304,30286.98,1,3,4
35429,0,859,31393.15,1,1,4
35433,1,984,19414.44,2,1,2
35457,0,1521,35517.12,1,4,4
35463,1,775,17173.18,2,1,1
35468,0,983,12757.76,1,1,1
35487,0,1003,31621.94,1,2,4
35504,0,2031,23003.6,1,4,3
35516,0,1364,14399.2,1,3,1
35527,0,1076,25407.77,1,2,3
35535,1,1216,31113.12,2,3,4
35551,0,1041,25127.73,1,2,3
35552,1,977,27441.51,2,1,3
35565,0,1221,21618.93,1,3,3
35599,0,971,25607.04,1,1,3
35614,0,1482,32213.54,1,3,4
35625,0,1548,18024.39,1,4,2
35630,1,669,15741.06,2,1,1
35632,0,756,14559.98,1,1,1
35646,1,993,16359.98,2,2,1
35659,0,1207,25410.41,1,3,3
35664,0,1092,33609.15,1,2,4
35691,0,1533,37786.66,1,4,4
35693,0,1122,32348.58,1,2,4
35709,0,1725,26741.670000000002,1,4,3
35746,0,1049,16794.0,1,2,1
35747,0,1054,35881.04,1,2,4
35762,0,1257,33958.39,1,3,4
35774,0,1689,32966.68,1,4,4
35781,0,1473,22696.75,1,3,3
35802,0,1591,13327.72,1,4,1
35813,0,999,25961.1,1,2,3
35820,0,1361,31156.05,1,3,4
35823,0,1314,16093.66,1,3,1
35837,1,1045,13241.53,2,2,1
35840,0,1886,27293.85,1,4,3
35851,0,1043,17193.41,1,2,1
35855,1,1152,23554.04,2,2,3
35875,0,840,17497.01,1,1,1
35883,1,827,15990.96,2,1,1
35900,1,711,18535.53,2,1,2
35915,0,998,25291.06,1,2,3
35940,1,1248,35911.14,2,3,4
35944,0,984,29244.010000000002,1,1,4
35953,0,1647,23302.06,1,4,3
35960,0,1633,19046.89,1,4,2
35961,0,1516,27973.22,1,4,3
35976,1,907,18731.91,2,1,2
35982,0,1157,18508.38,1,3,2
36015,0,1040,14453.8,1,2,1
36035,0,825,29452.56,1,1,4
36067,2,1092,31417.1,2,2,4
36073,0,911,23966.54,1,1,3
36083,1,1182,17162.8,2,3,1
36117,0,1882,29524.89,1,4,4
36130,0,1102,17537.62,1,2,1
36145,0,1108,32425.64,1,2,4
36150,0,1917,25896.5,1,4,3
36160,0,918,27836.81,1,1,3
36179,0,1858,18216.1,1,4,2
36202,0,834,13517.51,1,1,1
36205,0,1763,21708.47,1,4,3
36227,0,872,14402.74,1,1,1
36270,0,1119,31132.01,1,2,4
36276,0,1071,31147.21,1,2,4
36280,0,1257,18115.89,1,3,2
36285,0,1728,29620.96,1,4,4
36291,0,1060,16077.37,1,2,1
36316,0,834,23508.06,1,1,3
36335,0,1733,19944.86,1,4,2
36350,0,1236,16500.42,1,3,1
36352,0,1095,21030.64,1,2,3
36353,0,1659,23728.59,1,4,3
36379,0,1086,28119.45,1,2,3
36380,1,1200,17364.08,2,3,1
36391,0,1171,18619.16,1,3,2
36393,0,1050,32081.28,1,2,4
36402,1,1125,32159.57,2,2,4
36409,0,931,19446.4,1,1,2
36416,1,1100,31102.44,2,2,4
36417,0,1213,22214.63,1,3,3
36426,0,2254,25430.18,1,4,3
36436,3,907,14849.68,3,1,1
36440,1,1335,37382.33,2,3,4
36460,0,1185,38012.68,1,3,4
36501,0,1656,17740.21,1,4,2
36502,1,986,15820.99,2,1,1
36510,0,1072,18485.93,1,2,2
36523,0,1024,19520.78,1,2,2
36540,1,967,14758.86,2,1,1
36544,0,855,17336.72,1,1,1
36556,0,1103,31449.54,1,2,4
36570,1,1063,19237.64,2,2,2
36580,0,1031,29280.23,1,2,4
36642,0,1000,20612.7,1,2,2
36647,0,974,33109.92,1,1,4
36648,0,1699,15563.16,1,4,1
36659,0,1916,19677.07,1,4,2
36660,0,1136,16100.56,1,2,1
36669,0,849,13242.09,1,1,1
36725,1,1182,20725.85,2,3,2
36732,0,1240,14755.43,1,3,1
36733,0,1312,28181.31,1,3,3
36754,0,1126,29562.42,1,2,4
36757,0,1349,21816.87,1,3,3
36760,2,802,12921.68,2,1,1
36773,3,696,14661.38,3,1,1
36798,1,754,15434.32,2,1,1
36802,0,1624,13824.81,1,4,1
36815,0,1110,21675.23,1,2,3
36833,0,1004,17145.58,1,2,1
36838,0,1105,16436.04,1,2,1
36840,0,562,8284.16,1,1,1
36855,1,1111,16193.9,2,2,1
36856,0,1051,19008.079999999998,1,2,2
36877,0,1653,23805.26,1,4,3
36888,0,1480,19418.16,1,3,2
36893,1,940,33748.8,2,1,4
36919,0,1932,23998.99,1,4,3
36923,0,1410,19284.13,1,3,2
36929,3,851,14265.23,3,1,1
36964,0,993,19293.63,1,2,2
37009,0,1230,31028.7,1,3,4
37014,0,950,13089.36,1,1,1
37074,2,1035,20157.68,2,2,2
37080,0,1252,20531.11,1,3,2
37083,0,1253,14467.34,1,3,1
37094,0,1656,24431.77,1,4,3
37100,0,955,24952.74,1,1,3
37139,0,1829,21764.88,1,4,3
37145,0,923,33110.72,1,1,4
37152,3,737,22976.4,3,1,3
37177,0,1044,16037.85,1,2,1
37200,0,2003,17978.58,1,4,2
37205,0,1302,19849.3,1,3,2
37223,0,1261,17793.73,1,3,2
37225,0,1389,21082.6,1,3,3
37235,1,984,23431.63,2,1,3
37245,0,986,18716.84,1,1,2
37249,0,1257,18008.06,1,3,2
37250,1,1204,36493.81,2,3,4
37260,0,1497,22726.87,1,3,3
37263,0,807,30829.22,1,1,4
37272,0,1084,16730.74,1,2,1
37281,0,942,31123.52,1,1,4
37285,2,1226,15200.17,2,3,1
37305,0,1024,19166.59,1,2,2
37340,0,1067,13652.77,1,2,1
37383,0,1018,20185.22,1,2,2
37425,0,1315,24162.54,1,3,3
37432,0,1846,16688.1,1,4,1
37490,0,1076,18612.06,1,2,2
37495,1,1292,34651.2,2,3,4
37500,3,1105,29459.15,3,2,4
37507,0,1013,19113.61,1,2,2
37519,0,1156,19316.96,1,3,2
37524,0,986,14761.92,1,1,1
37526,1,1037,30815.49,2,2,4
37530,0,1229,15449.7,1,3,1
37538,0,1081,17214.04,1,2,1
37539,0,1081,29137.86,1,2,4
37593,0,1233,27987.89,1,3,3
37596,0,1751,36110.12,1,4,4
37618,0,1202,30332.73,1,3,4
37633,0,1295,16039.63,1,3,1
37653,0,1654,37676.33,1,4,4
37671,0,1371,35923.08,1,3,4
37684,0,967,17671.26,1,1,1
37687,0,1207,23814.47,1,3,3
37688,0,1334,19352.86,1,3,2
37707,0,1190,20613.35,1,3,2
37727,0,986,15769.27,1,1,1
37739,0,1170,17848.62,1,3,2
37764,0,1707,26616.26,1,4,3
37765,1,1238,20982.420000000002,2,3,2
37775,2,931,17355.8,2,1,1
37783,0,1490,27038.59,1,3,3
37820,0,1653,25074.05,1,4,3
37827,0,838,20306.55,1,1,2
37832,0,1015,19618.31,1,2,2
37882,0,1664,16510.41,1,4,1
37897,0,1072,26917.48,1,2,3
37901,0,1212,32905.340000000004,1,3,4
37913,0,859,16892.14,1,1,1
37918,0,1019,14529.53,1,2,1
37919,0,1088,15860.57,1,2,1
37922,1,907,25018.61,2,1,3
37924,0,1033,33705.05,1,2,4
37934,0,995,34968.92,1,2,4
37949,0,1589,25156.02,1,4,3
37953,0,1046,17976.85,1,2,2
37963,0,1341,37086.39,1,3,4
37978,0,1480,22049.95,1,3,3
37988,0,1122,37855.36,1,2,4
37990,0,1331,24349.77,1,3,3
38018,0,1239,19279.13,1,3,2
38020,0,1304,27354.27,1,3,3
38026,0,1163,29584.12,1,3,4
38031,0,1507,25790.72,1,4,3
38048,0,1864,15372.99,1,4,1
38051,1,908,11830.35,2,1,1
38056,0,1039,22437.42,1,2,3
38057,0,2002,17979.74,1,4,2
38067,0,994,31627.98,1,2,4
38086,0,1052,14445.37,1,2,1
38114,0,2027,36180.81,1,4,4
38120,0,795,14867.68,1,1,1
38136,0,906,23523.09,1,1,3
38145,0,1074,17387.68,1,2,1
38171,1,1291,20524.63,2,3,2
38184,0,1326,20430.22,1,3,2
38187,0,847,28194.89,1,1,3
38188,0,1175,18555.47,1,3,2
38193,2,832,25711.92,2,1,3
38199,1,1044,20244.75,2,2,2
38214,0,1826,19412.34,1,4,2
38226,0,1008,36417.62,1,2,4
38232,3,821,31279.4,3,1,4
38240,0,1126,18581.99,1,2,2
38247,0,922,33957.82,1,1,4
38288,1,1315,28044.32,2,3,3
38289,0,1250,30981.89,1,3,4
38292,1,1081,17578.62,2,2,1
38302,0,1267,22452.86,1,3,3
38315,0,1238,18893.47,1,3,2
38320,0,888,28698.68,1,1,3
38359,0,1147,21178.26,1,2,3
38365,1,1127,29800.78,2,2,4
38369,1,953,16365.72,2,1,1
38372,1,813,34318.3,2,1,4
38394,0,2092,35262.87,1,4,4
38408,0,872,30430.05,1,1,4
38419,0,1562,17502.02,1,4,1
38429,0,1282,15612.89,1,3,1
38433,1,1086,14873.98,2,2,1
38435,0,1324,17417.04,1,3,1
38448,0,1495,37480.51,1,3,4
38455,0,1422,19122.59,1,3,2
38461,1,1113,18390.92,2,2,2
38476,0,1100,27096.34,1,2,3
38480,0,1753,18338.15,1,4,2
38494,0,1046,24830.26,1,2,3
38526,0,1545,24091.95,1,4,3
38533,0,946,19570.56,1,1,2
38534,0,1504,20281.97,1,4,2
38552,0,1626,36017.25,1,4,4
38580,0,971,33147.78,1,1,4
38583,0,812,18605.05,1,1,2
38625,0,1616,16678.829999999998,1,4,1
38646,0,1617,37658.39,1,4,4
38651,0,1995,37999.57,1,4,4
38659,0,1483,17017.16,1,3,1
38663,0,1214,20301.08,1,3,2
38707,0,999,25115.079999999998,1,2,3
38709,0,1773,26420.98,1,4,3
38712,1,1176,21799.14,2,3,3
38742,0,966,18017.5,1,1,2
38745,0,835,20850.34,1,1,2
38747,0,929,31883.670000000002,1,1,4
38748,0,1866,17744.77,1,4,2
38764,0,895,16788.8,1,1,1
38780,1,982,16051.35,2,1,1
38790,0,1134,32089.6,1,2,4
38797,2,1129,33987.05,2,2,4
38820,0,1143,21053.75,1,2,3
38858,0,656,23414.3,1,1,3
38881,0,996,24327.94,1,2,3
38905,0,1255,15201.24,1,3,1
38906,0,1781,35760.17,1,4,4
38962,1,1057,17671.04,2,2,1
38966,0,2110,22605.79,1,4,3
38982,0,1348,34394.35,1,3,4
38983,0,897,19557.03,1,1,2
38984,0,1322,39228.91,1,3,4
38986,0,1039,14211.02,1,2,1
39017,0,588,12918.32,1,1,1
39027,0,912,20361.3,1,1,2
39033,0,1024,34547.53,1,2,4
39034,0,1631,34558.97,1,4,4
39037,0,1045,18154.16,1,2,2
39040,0,1127,18958.75,1,2,2
39078,0,1870,17717.24,1,4,2
39083,0,1296,18384.09,1,3,2
39097,0,1089,33291.93,1,2,4
39101,0,1004,12623.03,1,2,1
39108,0,1381,19562.39,1,3,2
39111,0,1565,20000.94,1,4,2
39119,0,1322,32574.61,1,3,4
39129,0,853,30371.6,1,1,4
39131,0,1787,18870.95,1,4,2
39151,1,1187,22969.34,2,3,3
39160,1,937,32941.07,2,1,4
39190,0,852,24123.93,1,1,3
39192,0,1237,18037.6,1,3,2
39218,0,984,16665.7,1,1,1
39233,0,849,16599.2,1,1,1
39239,0,1748,19513.88,1,4,2
39252,0,985,18300.63,1,1,2
39262,0,1537,14055.5,1,4,1
39298,0,1773,17738.94,1,4,2
39300,0,1129,19564.71,1,2,2
39301,0,1482,19659.72,1,3,2
39315,0,1033,31182.46,1,2,4
39316,1,970,15578.58,2,1,1
39321,0,1048,17620.68,1,2,1
39335,0,1244,17614.89,1,3,1
39347,0,1482,22254.69,1,3,3
39354,0,930,14084.11,1,1,1
39372,0,1703,18426.05,1,4,2
39383,0,902,13855.47,1,1,1
39388,0,1318,33810.43,1,3,4
39399,0,1831,31931.75,1,4,4
39416,0,959,15001.91,1,1,1
39427,0,778,25258.47,1,1,3
39437,0,1729,22963.66,1,4,3
39452,0,1827,19206.47,1,4,2
39464,0,994,32303.11,1,2,4
39467,0,702,12253.3,1,1,1
39470,0,1146,30370.94,1,2,4
39483,0,1448,34408.56,1,3,4
39495,0,1328,31393.86,1,3,4
39498,0,885,15991.23,1,1,1
39511,0,1308,21452.34,1,3,3
39518,0,1245,18755.03,1,3,2
39521,1,931,32979.5,2,1,4
39527,0,1307,23480.68,1,3,3
39540,0,1556,20046.18,1,4,2
39543,0,1945,28735.530000000002,1,4,3
39555,0,1164,27478.27,1,3,3
39565,1,912,21506.0,2,1,3
39566,0,1753,34791.82,1,4,4
39567,0,1015,19250.579999999998,1,2,2
39577,1,765,30645.17,2,1,4
39589,0,1450,26087.74,1,3,3
39595,0,1222,19271.82,1,3,2
39596,0,2268,20502.03,1,4,2
39597,0,1586,22966.34,1,4,3
39605,0,1039,31443.17,1,2,4
39618,0,1026,20176.92,1,2,2
39637,1,1170,19770.93,2,3,2
39676,0,960,19877.57,1,1,2
39680,0,1105,9787.88,1,2,1
39683,0,1727,24615.350000000002,1,4,3
39688,3,1056,22725.49,3,2,3
39690,1,916,17490.85,2,1,1
39698,0,842,19079.55,1,1,2
39706,0,1555,19742.52,1,4,2
39707,0,799,28694.53,1,1,3
39733,0,1266,34799.46,1,3,4
39736,0,1176,16892.94,1,3,1
39739,0,954,17651.58,1,1,1
39754,0,781,16604.1,1,1,1
39779,1,1201,31388.08,2,3,4
39780,0,1188,21835.25,1,3,3
39782,1,830,19002.6,2,1,2
39803,0,1901,22319.35,1,4,3
39817,3,809,21349.02,3,1,3
39829,0,1192,17372.26,1,3,1
39834,1,1162,31395.62,2,3,4
39841,0,1548,20316.27,1,4,2
39877,0,1376,33638.34,1,3,4
39906,0,1204,18904.48,1,3,2
39927,3,884,19092.63,3,1,2
39937,0,1429,20715.9,1,3,2
39945,0,1448,31750.02,1,3,4
39953,0,2109,41122.14,1,4,4
39956,0,1399,33136.24,1,3,4
39970,0,1065,30766.95,1,2,4
39989,0,1318,13270.59,1,3,1
39993,0,896,20606.06,1,1,2
40047,0,1466,32162.05,1,3,4
40051,0,1216,16486.2,1,3,1
40054,0,990,18963.51,1,2,2
40080,3,1104,28234.760000000002,3,2,3
40083,0,1029,16579.93,1,2,1
40106,0,1493,20356.38,1,3,2
40131,0,1586,32661.37,1,4,4
40136,0,1023,15240.22,1,2,1
40137,0,1379,22072.26,1,3,3
40141,0,1176,31957.5,1,3,4
40160,0,1085,32216.31,1,2,4
40207,0,1003,17773.59,1,2,2
40225,0,1770,33686.26,1,4,4
40243,0,846,16638.12,1,1,1
40246,0,1121,19756.3,1,2,2
40249,0,1336,19827.87,1,3,2
40254,3,756,29492.31,3,1,4
40288,0,963,20694.58,1,1,2
40289,0,1039,15718.45,1,2,1
40308,1,968,19502.84,2,1,2
40321,0,2019,23117.75,1,4,3
40331,0,1074,25809.03,1,2,3
40356,2,1185,17005.08,2,3,1
40367,0,1118,18533.96,1,2,2
40371,0,1034,18456.72,1,2,2
40373,0,1781,16180.62,1,4,1
40392,0,1513,14054.22,1,4,1
40396,0,1086,17661.44,1,2,1
40407,0,1599,26478.16,1,4,3
40409,0,1495,21733.12,1,3,3
40444,0,992,17892.05,1,2,2
40451,0,972,33839.99,1,1,4
40454,0,1782,17084.87,1,4,1
40456,1,1048,27431.49,2,2,3
40459,0,1650,31298.94,1,4,4
40461,0,1281,15260.22,1,3,1
40474,0,1046,27149.25,1,2,3
40494,0,1378,21335.21,1,3,3
40521,0,1659,20153.4,1,4,2
40532,0,2019,22187.35,1,4,3
40536,1,938,35223.12,2,1,4
40538,0,2227,36668.87,1,4,4
40565,0,824,30531.18,1,1,4
40576,0,1702,35595.21,1,4,4
40598,0,1129,17707.12,1,2,2
40602,2,1212,19728.76,2,3,2
40610,0,1633,35393.82,1,4,4
40634,0,1350,21116.74,1,3,3
40636,0,1679,15911.55,1,4,1
40644,0,1941,21560.8,1,4,3
40665,0,1831,35084.14,1,4,4
40679,1,1324,30392.81,2,3,4
40683,0,1077,17881.61,1,2,2
40695,0,980,31581.18,1,1,4
40706,0,845,22757.32,1,1,3
40716,1,1306,26259.51,2,3,3
40735,0,1972,34788.01,1,4,4
40739,0,1107,19443.02,1,2,2
40745,0,1110,16765.67,1,2,1
40752,0,1736,16938.48,1,4,1
40771,0,1874,16080.52,1,4,1
40775,0,1567,24090.59,1,4,3
40827,1,1167,19351.33,2,3,2
40828,0,1642,17725.54,1,4,2
40829,0,1344,32575.36,1,3,4
40836,0,2008,22255.32,1,4,3
40895,1,1135,18994.94,2,2,2
40896,0,1242,21168.52,1,3,3
40901,0,1509,32483.84,1,4,4
40903,0,1002,22933.03,1,2,3
40913,0,1879,21944.16,1,4,3
40921,0,1312,22957.73,1,3,3
40926,0,1215,17575.75,1,3,1
40933,0,927,17988.59,1,1,2
40940,0,1527,29359.75,1,4,4
40951,0,1604,23195.420000000002,1,4,3
40953,0,1796,36688.94,1,4,4
40959,0,1455,21053.73,1,3,3
40965,0,1128,16412.920000000002,1,2,1
40966,0,741,15645.87,1,1,1
41000,0,1144,16619.48,1,2,1
41027,0,1698,14285.09,1,4,1
41032,0,995,17023.329999999998,1,2,1
41042,0,1775,31517.15,1,4,4
41067,0,1792,23252.32,1,4,3
41075,0,1246,37394.67,1,3,4
41088,0,2051,22787.34,1,4,3
41093,0,1962,19768.89,1,4,2
41100,0,1056,16071.69,1,2,1
41113,1,876,30724.63,2,1,4
41130,0,1935,22253.29,1,4,3
41138,0,1481,28766.91,1,3,3
41147,0,985,12210.1,1,1,1
41165,0,855,14025.68,1,1,1
41170,0,907,15905.82,1,1,1
41202,0,1214,18229.33,1,3,2
41205,0,1483,22074.67,1,3,3
41230,0,1822,19291.88,1,4,2
41238,0,1595,32107.15,1,4,4
41275,0,1128,18299.07,1,2,2
41283,0,1039,28634.41,1,2,3
41304,0,1136,19046.92,1,2,2
41347,3,825,14346.789999999999,3,1,1
41359,0,1667,13113.77,1,4,1
41360,0,971,16902.19,1,1,1
41369,2,903,31981.82,2,1,4
41378,2,839,11293.16,2,1,1
41386,1,955,16088.3,2,1,1
41401,0,2131,30026.05,1,4,4
41404,1,778,21837.04,2,1,3
41434,0,2053,20689.37,1,4,2
41458,0,1293,26532.59,1,3,3
41463,0,1367,16461.68,1,3,1
41467,0,1457,17364.17,1,3,1
41469,0,1104,28883.31,1,2,3
41487,0,920,15034.07,1,1,1
41495,3,1005,36769.51,3,2,4
41505,0,1993,25257.6,1,4,3
41513,1,1154,22215.8,2,2,3
41518,0,975,16662.61,1,1,1
41523,0,803,12712.05,1,1,1
41545,0,1584,30122.93,1,4,4
41560,0,1481,30988.12,1,3,4
41588,1,795,33234.84,2,1,4
41590,0,745,27637.33,1,1,3
41594,0,955,11040.03,1,1,1
41621,0,916,18619.92,1,1,2
41657,0,977,18698.83,1,1,2
41682,0,600,25751.48,1,1,3
41688,0,2071,17155.34,1,4,1
41707,0,1668,22447.14,1,4,3
41718,0,1975,35590.81,1,4,4
41750,0,846,16969.44,1,1,1
41784,0,1525,22934.62,1,4,3
41792,0,744,25992.93,1,1,3
41816,0,750,33445.99,1,1,4
41830,0,1263,20700.08,1,3,2
41833,0,1554,26561.17,1,4,3
41846,0,1154,20556.02,1,2,2
41864,0,1692,22477.23,1,4,3
41865,1,858,15835.64,2,1,1
41873,0,1767,20237.81,1,4,2
41889,0,1498,22891.57,1,3,3
41893,2,819,14002.35,2,1,1
41936,1,650,12904.72,2,1,1
41950,0,1153,16343.06,1,2,1
41952,0,1886,18528.39,1,4,2
41967,0,852,11866.61,1,1,1
41980,0,1643,33667.6,1,4,4
41986,3,809,24070.16,3,1,3
41988,0,1193,19964.64,1,3,2
42023,1,1437,18880.46,2,3,2
42026,0,1035,19956.09,1,2,2
42040,0,993,30508.42,1,2,4
42056,0,1237,27898.02,1,3,3
42065,0,1055,15020.45,1,2,1
42085,0,1525,36254.54,1,4,4
42102,2,794,21826.71,2,1,3
42104,2,891,11536.64,2,1,1
42134,0,1777,21234.38,1,4,3
42141,0,1349,19880.34,1,3,2
42143,0,830,20049.35,1,1,2
42172,1,1134,15221.89,2,2,1
42193,0,1347,19638.4,1,3,2
42196,1,1093,17070.56,2,2,1
42247,0,1787,18764.87,1,4,2
42289,0,913,27779.26,1,1,3
42294,0,1113,24200.14,1,2,3
42296,0,2015,20867.04,1,4,2
42309,0,1847,18638.37,1,4,2
42313,0,1485,25989.61,1,3,3
42323,0,2083,21130.11,1,4,3
42329,0,1790,36899.11,1,4,4
42347,0,914,11622.1,1,1,1
42360,0,1005,25330.29,1,2,3
42371,0,2094,41698.46,1,4,4
42383,0,1819,21868.77,1,4,3
42394,0,1111,31538.91,1,2,4
42415,0,846,14380.84,1,1,1
42418,0,958,27235.96,1,1,3
42463,0,1068,26669.1,1,2,3
42484,0,1191,34566.74,1,3,4
42495,3,878,29128.73,3,1,4
42497,0,1492,23421.78,1,3,3
42509,0,1429,10831.16,1,3,1
42541,0,1625,38415.71,1,4,4
42551,0,959,18536.39,1,1,2
42587,0,1493,37754.46,1,3,4
42595,0,1147,27711.54,1,2,3
42603,1,1284,19319.08,2,3,2
42611,1,745,15757.05,2,1,1
42616,0,1738,21880.33,1,4,3
42621,0,1137,29900.99,1,2,4
42638,0,1100,19587.93,1,2,2
42644,1,963,26109.92,2,1,3
42665,3,1022,30792.86,3,2,4
42673,0,940,34687.77,1,1,4
42725,0,1425,27900.28,1,3,3
42740,0,1870,33590.89,1,4,4
42749,0,921,30398.579999999998,1,1,4
42773,0,873,33064.92,1,1,4
42792,0,1508,25652.52,1,4,3
42842,0,1216,17917.15,1,3,2
42851,0,1047,18474.2,1,2,2
42858,0,1273,34220.21,1,3,4
42867,1,628,31237.21,2,1,4
42885,0,1065,20229.79,1,2,2
42900,3,701,14218.3,3,1,1
42922,0,1512,19600.99,1,4,2
42936,0,1010,18490.78,1,2,2
42951,0,1873,33038.65,1,4,4
42959,3,763,16345.07,3,1,1
42977,0,1674,18718.74,1,4,2
42981,0,861,16579.14,1,1,1
42991,0,1857,22211.54,1,4,3
42992,0,1871,25002.63,1,4,3
42994,0,880,16782.72,1,1,1
43010,0,1002,21243.01,1,2,3
43016,0,1212,13587.0,1,3,1
43021,0,1156,31467.73,1,3,4
43029,0,1221,31570.59,1,3,4
43036,0,1212,34121.93,1,3,4
43089,0,1623,20521.67,1,4,2
43106,0,1105,22590.9,1,2,3
43109,0,1537,34858.8,1,4,4
43115,0,1641,30472.35,1,4,4
43130,0,1017,39310.44,1,2,4
43141,0,1903,34948.3,1,4,4
43157,1,1107,17002.43,2,2,1
43163,0,1001,28551.23,1,2,3
43194,0,1596,33882.89,1,4,4
43198,0,1975,22118.11,1,4,3
43215,0,1526,21867.82,1,4,3
43217,1,1172,23384.7,2,3,3
43221,0,1555,30447.47,1,4,4
43241,0,1027,33385.65,1,2,4
43248,2,1093,20098.56,2,2,2
43249,0,1582,31303.49,1,4,4
43281,0,1903,30196.95,1,4,4
43295,1,1247,19925.92,2,3,2
43313,0,1617,30182.15,1,4,4
43340,0,1790,17555.81,1,4,1
43357,1,1071,21531.420000000002,2,2,3
43369,0,2011,26662.33,1,4,3
43379,0,1759,22905.02,1,4,3
43380,0,790,26262.9,1,1,3
43398,0,2040,21015.89,1,4,2
43424,0,1524,35551.15,1,4,4
43432,0,1366,18366.64,1,3,2
43441,0,1087,18258.78,1,2,2
43447,0,1219,19608.68,1,3,2
43463,0,1569,32243.72,1,4,4
43470,0,822,17944.34,1,1,2
43485,0,1581,16866.66,1,4,1
43487,0,1075,17657.56,1,2,1
43489,1,1008,16320.48,2,2,1
43504,0,951,25449.1,1,1,3
43522,3,757,17852.7,3,1,2
43524,0,1602,31115.63,1,4,4
43550,1,813,15611.82,2,1,1
43594,0,1267,19676.07,1,3,2
43595,0,1539,29992.72,1,4,4
43599,0,730,20760.73,1,1,2
43602,0,1821,35365.74,1,4,4
43611,0,1088,22809.39,1,2,3
43621,0,945,31575.36,1,1,4
43637,0,913,32354.62,1,1,4
43657,2,1071,31811.15,2,2,4
43659,2,1021,31582.97,2,2,4
43668,0,1035,30675.62,1,2,4
43675,0,1113,16513.72,1,2,1
43681,0,1194,29088.63,1,3,4
43747,0,1514,39660.409999999996,1,4,4
43775,0,1507,14409.18,1,4,1
43792,0,1505,32281.25,1,4,4
43810,0,998,18848.329999999998,1,2,2
